id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url
50527,Bill's Bar and Burger,16 West 51st Street,New York,NY,New York / Tri-State Area,10019,US,2127058510x,40.759401,-73.977806,2,http://www.opentable.com/single.aspx?rid=50527,http://mobile.opentable.com/opentable/?restId=50527,https://www.opentable.com/img/restimages/50527.jpg
42559,Antibes Bistro,112 Suffolk Street,New York,NY,New York / Tri-State Area,10002,US,2125336088,40.718772,-73.98591,2,http://www.opentable.com/single.aspx?rid=42559,http://mobile.opentable.com/opentable/?restId=42559,https://www.opentable.com/img/restimages/42559.jpg
73879,Lokal Bistro,905 Lorimer Street,New York,NY,New York / Tri-State Area,11222,US,7183846777,40.723503,-73.951911,2,http://www.opentable.com/single.aspx?rid=73879,http://mobile.opentable.com/opentable/?restId=73879,https://www.opentable.com/img/restimages/73879.jpg
63739,AnTalia,17 West 45th Street,New York,NY,New York / Tri-State Area,10036,US,2122213333x,40.756012,-73.980306,2,http://www.opentable.com/single.aspx?rid=63739,http://mobile.opentable.com/opentable/?restId=63739,https://www.opentable.com/img/restimages/63739.jpg
51208,New York Central,109 East 42nd Street,New York,NY,New York / Tri-State Area,10017,US,6462136865x,40.751737,-73.976706,2,http://www.opentable.com/single.aspx?rid=51208,http://mobile.opentable.com/opentable/?restId=51208,https://www.opentable.com/img/restimages/51208.jpg
71815,Eleven B,174 Avenue B,New York,NY,New York / Tri-State Area,10009,US,2123889811,40.727492,-73.979696,2,http://www.opentable.com/single.aspx?rid=71815,http://mobile.opentable.com/opentable/?restId=71815,https://www.opentable.com/img/restimages/71815.jpg
139999,The Winslow,243 E 14th Street,New York,NY,New York / Tri-State Area,10003,US,2127777717,40.732766,-73.985221,2,http://www.opentable.com/single.aspx?rid=139999,http://mobile.opentable.com/opentable/?restId=139999,https://www.opentable.com/img/restimages/139999.jpg
103915,Brick Lane Curry House - Midtown,235 E 53rd Street,New York,NY,New York / Tri-State Area,10022,US,2123398353x,40.75733,-73.967902,2,http://www.opentable.com/single.aspx?rid=103915,http://mobile.opentable.com/opentable/?restId=103915,https://www.opentable.com/img/restimages/103915.jpg
49720,Rafina,630 First Avenue,New York,NY,New York / Tri-State Area,10016,US,2125322234x,40.745043,-73.97161,2,http://www.opentable.com/single.aspx?rid=49720,http://mobile.opentable.com/opentable/?restId=49720,https://www.opentable.com/img/restimages/49720.jpg
42640,La Palapa,77 St. Mark's Place,New York,NY,New York / Tri-State Area,10003,US,2127772537x,40.727969,-73.985593,2,http://www.opentable.com/single.aspx?rid=42640,http://mobile.opentable.com/opentable/?restId=42640,https://www.opentable.com/img/restimages/42640.jpg
78694,Stone Street Tavern,52 Stone Street,New York,NY,New York / Tri-State Area,10004,US,2127855658,40.704215,-74.010197,2,http://www.opentable.com/single.aspx?rid=78694,http://mobile.opentable.com/opentable/?restId=78694,https://www.opentable.com/img/restimages/78694.jpg
43627,Pascalou,1308 Madison Avenue,New York,NY,New York / Tri-State Area,10128,US,2125347522,40.785136,-73.95576,2,http://www.opentable.com/single.aspx?rid=43627,http://mobile.opentable.com/opentable/?restId=43627,https://www.opentable.com/img/restimages/43627.jpg
63328,Fatta Cuckoo,63 Clinton St.,New York,NY,New York / Tri-State Area,10002,US,2123530570,40.71642,-73.986457,2,http://www.opentable.com/single.aspx?rid=63328,http://mobile.opentable.com/opentable/?restId=63328,https://www.opentable.com/img/restimages/63328.jpg
65950,The Long Room,120 West 44th Street,New York,NY,New York / Tri-State Area,10036,US,2129973933,40.756385,-73.984346,2,http://www.opentable.com/single.aspx?rid=65950,http://mobile.opentable.com/opentable/?restId=65950,https://www.opentable.com/img/restimages/65950.jpg
25468,Braai,329 West 51st Street,New York,NY,New York / Tri-State Area,10019,US,2123153315,40.763703,-73.986769,2,http://www.opentable.com/single.aspx?rid=25468,http://mobile.opentable.com/opentable/?restId=25468,https://www.opentable.com/img/restimages/25468.jpg
86482,Tio Pepe,168 W 4th St.,New York,NY,New York / Tri-State Area,10014,US,2122426480,40.735532,-74.003371,2,http://www.opentable.com/single.aspx?rid=86482,http://mobile.opentable.com/opentable/?restId=86482,https://www.opentable.com/img/restimages/86482.jpg
51268,Colicchio & Sons - Tap Room,85 10th Ave.,New York,NY,New York / Tri-State Area,10011,US,2124006699,40.743103,-74.007685,2,http://www.opentable.com/single.aspx?rid=51268,http://mobile.opentable.com/opentable/?restId=51268,https://www.opentable.com/img/restimages/51268.jpg
83476,Pounds & Ounces,160 8th Ave.,New York,NY,New York / Tri-State Area,10011,US,6464498150x,40.742093,-74.00055,2,http://www.opentable.com/single.aspx?rid=83476,http://mobile.opentable.com/opentable/?restId=83476,https://www.opentable.com/img/restimages/83476.jpg
69640,Butterfield 8 Restaurant & Lounge,5 East 38th St.,New York,NY,New York / Tri-State Area,10016,US,2126790646,40.750978,-73.981808,2,http://www.opentable.com/single.aspx?rid=69640,http://mobile.opentable.com/opentable/?restId=69640,https://www.opentable.com/img/restimages/69640.jpg
64861,Max - Tribeca,181 Duane Street,New York,NY,New York / Tri-State Area,10013,US,2129665939x,40.717555,-74.010136,2,http://www.opentable.com/single.aspx?rid=64861,http://mobile.opentable.com/opentable/?restId=64861,https://www.opentable.com/img/restimages/64861.jpg
78139,Vintry Wine & Whiskey,57 Stone Street,New York,NY,New York / Tri-State Area,10004,US,2124809800,40.704501,-74.010121,2,http://www.opentable.com/single.aspx?rid=78139,http://mobile.opentable.com/opentable/?restId=78139,https://www.opentable.com/img/restimages/78139.jpg
398,Sapphire,1845 Broadway,New York,NY,New York / Tri-State Area,10023,US,2122454444,40.76935,-73.98248,2,http://www.opentable.com/single.aspx?rid=398,http://mobile.opentable.com/opentable/?restId=398,https://www.opentable.com/img/restimages/398.jpg
98764,Le Village,127 E. 7th St.,New York,NY,New York / Tri-State Area,10009,US,2125390231x,40.726473,-73.983958,2,http://www.opentable.com/single.aspx?rid=98764,http://mobile.opentable.com/opentable/?restId=98764,https://www.opentable.com/img/restimages/98764.jpg
51775,Highlands,150 West 10th St.,New York,NY,New York / Tri-State Area,10014,US,2122292670,40.734498,-74.001184,2,http://www.opentable.com/single.aspx?rid=51775,http://mobile.opentable.com/opentable/?restId=51775,https://www.opentable.com/img/restimages/51775.jpg
53335,Rubirosa,235 Mulberry Street,New York,NY,New York / Tri-State Area,10012,US,2129650500,40.722748,-73.996232,2,http://www.opentable.com/single.aspx?rid=53335,http://mobile.opentable.com/opentable/?restId=53335,https://www.opentable.com/img/restimages/53335.jpg
61585,El Ranchito Del Agave,476 9th Avenue,New York,NY,New York / Tri-State Area,10018,US,2129041198,40.754886,-73.994809,2,http://www.opentable.com/single.aspx?rid=61585,http://mobile.opentable.com/opentable/?restId=61585,https://www.opentable.com/img/restimages/61585.jpg
57901,Chocolat Restaurant Lounge,2217-23 Frederick Douglass Blvd.,New York,NY,New York / Tri-State Area,10026,US,2122224545x,40.806952,-73.953679,2,http://www.opentable.com/single.aspx?rid=57901,http://mobile.opentable.com/opentable/?restId=57901,https://www.opentable.com/img/restimages/57901.jpg
35896,Pulse Restaurant and Bar,45 Rockefeller Plaza,New York,NY,New York / Tri-State Area,10111,US,2122188666,40.758928,-73.977127,2,http://www.opentable.com/single.aspx?rid=35896,http://mobile.opentable.com/opentable/?restId=35896,https://www.opentable.com/img/restimages/35896.jpg
54382,Boomer Esiason's Stadium Grill at Bowlmor,222 West 44th Street,New York,NY,New York / Tri-State Area,10036,US,2126800012,40.757898,-73.987387,2,http://www.opentable.com/single.aspx?rid=54382,http://mobile.opentable.com/opentable/?restId=54382,https://www.opentable.com/img/restimages/54382.jpg
61717,Beecher’s – The Cellar,900 Broadway,New York,NY,New York / Tri-State Area,10003,US,2124663340x,40.739055,-73.989742,2,http://www.opentable.com/single.aspx?rid=61717,http://mobile.opentable.com/opentable/?restId=61717,https://www.opentable.com/img/restimages/61717.jpg
79705,Alachi Masala,488 Amsterdam Ave,New York,NY,New York / Tri-State Area,10024,US,2128747420,40.786143,-73.97636,2,http://www.opentable.com/single.aspx?rid=79705,http://mobile.opentable.com/opentable/?restId=79705,https://www.opentable.com/img/restimages/79705.jpg
63190,The Lexington Social,1634 Lexington Avenue,New York,NY,New York / Tri-State Area,10029,US,6468207013,40.790574,-73.947712,2,http://www.opentable.com/single.aspx?rid=63190,http://mobile.opentable.com/opentable/?restId=63190,https://www.opentable.com/img/restimages/63190.jpg
54112,The National Bar & Dining Rooms,557 Lexington Ave,New York,NY,New York / Tri-State Area,10022,US,2127152400x,40.756593,-73.971947,2,http://www.opentable.com/single.aspx?rid=54112,http://mobile.opentable.com/opentable/?restId=54112,https://www.opentable.com/img/restimages/54112.jpg
101431,Clarkson,225 Varick St.,New York,NY,New York / Tri-State Area,10014,US,2126752474x,40.728901,-74.005377,2,http://www.opentable.com/single.aspx?rid=101431,http://mobile.opentable.com/opentable/?restId=101431,https://www.opentable.com/img/restimages/101431.jpg
91390,Spice - Upper West Side,435 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2123625861,40.784308,-73.977336,2,http://www.opentable.com/single.aspx?rid=91390,http://mobile.opentable.com/opentable/?restId=91390,https://www.opentable.com/img/restimages/91390.jpg
57874,Obao,647 9th Avenue,New York,NY,New York / Tri-State Area,10036,US,2122458880x,40.7606,-73.991223,2,http://www.opentable.com/single.aspx?rid=57874,http://mobile.opentable.com/opentable/?restId=57874,https://www.opentable.com/img/restimages/57874.jpg
79600,5 Napkin Burger - Union Square,150 East 14th Street,New York,NY,New York / Tri-State Area,10003,US,2122285500x,40.73333,-73.987645,2,http://www.opentable.com/single.aspx?rid=79600,http://mobile.opentable.com/opentable/?restId=79600,https://www.opentable.com/img/restimages/79600.jpg
57163,Mughlai,320 Columbus Avenue,New York,NY,New York / Tri-State Area,10023,US,2127246363,40.779469,-73.977477,2,http://www.opentable.com/single.aspx?rid=57163,http://mobile.opentable.com/opentable/?restId=57163,https://www.opentable.com/img/restimages/57163.jpg
69433,Zebu Grill,305 East 92nd Street,New York,NY,New York / Tri-State Area,10128,US,2124267500,40.781662,-73.948305,2,http://www.opentable.com/single.aspx?rid=69433,http://mobile.opentable.com/opentable/?restId=69433,https://www.opentable.com/img/restimages/69433.jpg
53362,CK14 - The Crooked Knife at 14th Street,232 West 14th Street,New York,NY,New York / Tri-State Area,10011,US,2129294534,40.73899,-74.001475,2,http://www.opentable.com/single.aspx?rid=53362,http://mobile.opentable.com/opentable/?restId=53362,https://www.opentable.com/img/restimages/53362.jpg
76930,The Irish American Pub,17 John Street,New York,NY,New York / Tri-State Area,10004,US,2123494659,40.710034,-74.008657,2,http://www.opentable.com/single.aspx?rid=76930,http://mobile.opentable.com/opentable/?restId=76930,https://www.opentable.com/img/restimages/76930.jpg
58528,Fiat Cafe,203 Mott Street,New York,NY,New York / Tri-State Area,10012,US,2129691809,40.721397,-73.995661,2,http://www.opentable.com/single.aspx?rid=58528,http://mobile.opentable.com/opentable/?restId=58528,https://www.opentable.com/img/restimages/58528.jpg
64252,Bread & Tulips,365 Park Avenue South,New York,NY,New York / Tri-State Area,10016,US,2125329100x,40.742185,-73.984704,2,http://www.opentable.com/single.aspx?rid=64252,http://mobile.opentable.com/opentable/?restId=64252,https://www.opentable.com/img/restimages/64252.jpg
63355,Brother Jimmy's BBQ,416 8th Avenue,New York,NY,New York / Tri-State Area,10001,US,2129677603,40.750293,-73.994735,2,http://www.opentable.com/single.aspx?rid=63355,http://mobile.opentable.com/opentable/?restId=63355,https://www.opentable.com/img/restimages/63355.jpg
35521,Berimbau Do Brasil,43 Carmine Street,New York,NY,New York / Tri-State Area,10014,US,2122422606,40.729976,-74.003639,2,http://www.opentable.com/single.aspx?rid=35521,http://mobile.opentable.com/opentable/?restId=35521,https://www.opentable.com/img/restimages/35521.jpg
38770,Don't Tell Mama NYC,343 West 46th Street,New York,NY,New York / Tri-State Area,10036,US,2127570788x,40.760671,-73.989437,2,http://www.opentable.com/single.aspx?rid=38770,http://mobile.opentable.com/opentable/?restId=38770,https://www.opentable.com/img/restimages/38770.jpg
33070,48 Lounge,1221 Avenue of the Americas,New York,NY,New York / Tri-State Area,10020,US,212-554-4848x,40.759166,-73.981666,2,http://www.opentable.com/single.aspx?rid=33070,http://mobile.opentable.com/opentable/?restId=33070,https://www.opentable.com/img/restimages/33070.jpg
110263,Pagani,289 Bleecker Street,New York,NY,New York / Tri-State Area,10014,US,2124885800,40.73213,-74.003432,2,http://www.opentable.com/single.aspx?rid=110263,http://mobile.opentable.com/opentable/?restId=110263,https://www.opentable.com/img/restimages/110263.jpg
54430,House of Lasagna,334 Lexington Avenue,New York,NY,New York / Tri-State Area,10016,US,212-883-9555x,40.749731,-73.977608,2,http://www.opentable.com/single.aspx?rid=54430,http://mobile.opentable.com/opentable/?restId=54430,https://www.opentable.com/img/restimages/54430.jpg
48460,Paul & Jimmy's Restaurant,123 East 18th Street,New York,NY,New York / Tri-State Area,10003,US,2124759540x,40.736821,-73.987255,2,http://www.opentable.com/single.aspx?rid=48460,http://mobile.opentable.com/opentable/?restId=48460,https://www.opentable.com/img/restimages/48460.jpg
62287,Kitchenette - Tribeca,156 Chambers Street,New York,NY,New York / Tri-State Area,10007,US,212-267-6740,40.7158,-74.010076,2,http://www.opentable.com/single.aspx?rid=62287,http://mobile.opentable.com/opentable/?restId=62287,https://www.opentable.com/img/restimages/62287.jpg
61312,St. Andrews,140 West 46th Street,New York,NY,New York / Tri-State Area,10036,US,2128408413x,40.758093,-73.983958,2,http://www.opentable.com/single.aspx?rid=61312,http://mobile.opentable.com/opentable/?restId=61312,https://www.opentable.com/img/restimages/61312.jpg
55837,Olio Pizza e Più,3 Greenwich Ave,New York,NY,New York / Tri-State Area,10011,US,2122436546,40.733847,-73.999614,2,http://www.opentable.com/single.aspx?rid=55837,http://mobile.opentable.com/opentable/?restId=55837,https://www.opentable.com/img/restimages/55837.jpg
51835,Bailey Pub and Brasserie,52 William St.,New York,NY,New York / Tri-State Area,10005,US,2128592200x,40.70687,-74.008999,2,http://www.opentable.com/single.aspx?rid=51835,http://mobile.opentable.com/opentable/?restId=51835,https://www.opentable.com/img/restimages/51835.jpg
72313,the Cardinal,234 East 4th St.,New York,NY,New York / Tri-State Area,10009,US,2129958600,40.723433,-73.983028,2,http://www.opentable.com/single.aspx?rid=72313,http://mobile.opentable.com/opentable/?restId=72313,https://www.opentable.com/img/restimages/72313.jpg
47383,Tapeo 29,29 Clinton Street,New York,NY,New York / Tri-State Area,10002,US,2129790002x,40.720358,-73.984437,2,http://www.opentable.com/single.aspx?rid=47383,http://mobile.opentable.com/opentable/?restId=47383,https://www.opentable.com/img/restimages/47383.jpg
75583,Sugar Bar,254 West 72nd Street,New York,NY,New York / Tri-State Area,10023,US,2125790222,40.779247,-73.983942,2,http://www.opentable.com/single.aspx?rid=75583,http://mobile.opentable.com/opentable/?restId=75583,https://www.opentable.com/img/restimages/75583.jpg
55267,Cafe Español,172 Bleecker Street,New York,NY,New York / Tri-State Area,10012,US,2125050657,40.72884,-74.000679,2,http://www.opentable.com/single.aspx?rid=55267,http://mobile.opentable.com/opentable/?restId=55267,https://www.opentable.com/img/restimages/55267.jpg
66199,Rue 57,60 West 57th Street,New York,NY,New York / Tri-State Area,10019,US,2123075656,40.764059,-73.976874,2,http://www.opentable.com/single.aspx?rid=66199,http://mobile.opentable.com/opentable/?restId=66199,https://www.opentable.com/img/restimages/66199.jpg
5062,Pazza Notte,1375 6th Avenue (Avenue of the Americas),New York,NY,New York / Tri-State Area,10019,US,212-765-6288x,40.763495,-73.977793,2,http://www.opentable.com/single.aspx?rid=5062,http://mobile.opentable.com/opentable/?restId=5062,https://www.opentable.com/img/restimages/5062.jpg
56404,Teqa,447 Third Avenue,New York,NY,New York / Tri-State Area,10016,US,2122133223x,40.743501,-73.979404,2,http://www.opentable.com/single.aspx?rid=56404,http://mobile.opentable.com/opentable/?restId=56404,https://www.opentable.com/img/restimages/56404.jpg
4478,Bocca Di Bacco (Theatre District - 45th St.),635 9th Avenue,New York,NY,New York / Tri-State Area,10036,US,2122622525,40.76,-73.991,2,http://www.opentable.com/single.aspx?rid=4478,http://mobile.opentable.com/opentable/?restId=4478,https://www.opentable.com/img/restimages/4478.jpg
45877,Sagaponack Bar and Grill,4 West 22nd Street,New York,NY,New York / Tri-State Area,10010,US,2122292226x,40.740935,-73.990799,2,http://www.opentable.com/single.aspx?rid=45877,http://mobile.opentable.com/opentable/?restId=45877,https://www.opentable.com/img/restimages/45877.jpg
59281,Verde on Smith,216 Smith St.,New York,NY,New York / Tri-State Area,11201,US,7182221525,40.684393,-73.992172,2,http://www.opentable.com/single.aspx?rid=59281,http://mobile.opentable.com/opentable/?restId=59281,https://www.opentable.com/img/restimages/59281.jpg
71884,Vivolo,140 East 74th Street,New York,NY,New York / Tri-State Area,10021,US,2127373533,40.771749,-73.961582,2,http://www.opentable.com/single.aspx?rid=71884,http://mobile.opentable.com/opentable/?restId=71884,https://www.opentable.com/img/restimages/71884.jpg
75709,Lantern Thai Kitchen,311 Second Ave,New York,NY,New York / Tri-State Area,10003,US,2127772770,40.734961,-73.98314,2,http://www.opentable.com/single.aspx?rid=75709,http://mobile.opentable.com/opentable/?restId=75709,https://www.opentable.com/img/restimages/75709.jpg
62410,TSQ Brasserie,723 7th Ave,New York,NY,New York / Tri-State Area,10019,US,2123981118,40.759931,-73.983856,2,http://www.opentable.com/single.aspx?rid=62410,http://mobile.opentable.com/opentable/?restId=62410,https://www.opentable.com/img/restimages/62410.jpg
112306,Whitman and Bloom,384 3rd Avenue,New York,NY,New York / Tri-State Area,10016,US,(212) 725-4110x,40.741829,-73.981408,2,http://www.opentable.com/single.aspx?rid=112306,http://mobile.opentable.com/opentable/?restId=112306,https://www.opentable.com/img/restimages/112306.jpg
85594,Ichiro,1694 2nd Ave.,New York,NY,New York / Tri-State Area,10128,US,2123696300,40.77887,-73.950807,2,http://www.opentable.com/single.aspx?rid=85594,http://mobile.opentable.com/opentable/?restId=85594,https://www.opentable.com/img/restimages/85594.jpg
90055,Ivy's Bistro,385 Greenwich St.,New York,NY,New York / Tri-State Area,10013,US,2123431139,40.720225,-74.01001,2,http://www.opentable.com/single.aspx?rid=90055,http://mobile.opentable.com/opentable/?restId=90055,https://www.opentable.com/img/restimages/90055.jpg
38161,a casa fox,173 Orchard Street,New York,NY,New York / Tri-State Area,10002,US,2122531900x,40.722637,-73.987932,2,http://www.opentable.com/single.aspx?rid=38161,http://mobile.opentable.com/opentable/?restId=38161,https://www.opentable.com/img/restimages/38161.jpg
41515,Balade,208 1st Avenue,New York,NY,New York / Tri-State Area,10009,US,2125296868x,40.73025,-73.983001,2,http://www.opentable.com/single.aspx?rid=41515,http://mobile.opentable.com/opentable/?restId=41515,https://www.opentable.com/img/restimages/41515.jpg
140134,Balzem,202 Mott Street,New York,NY,New York / Tri-State Area,10012,US,6468377033x,40.721392,-73.995415,2,http://www.opentable.com/single.aspx?rid=140134,http://mobile.opentable.com/opentable/?restId=140134,https://www.opentable.com/img/restimages/140134.jpg
115618,The Coffee Shop,29 Union Sq. W.,New York,NY,New York / Tri-State Area,10003,US,2122437969x,40.736517,-73.991199,2,http://www.opentable.com/single.aspx?rid=115618,http://mobile.opentable.com/opentable/?restId=115618,https://www.opentable.com/img/restimages/115618.jpg
97600,Karizma Hookah Lounge,244 E 51st St,New York,NY,New York / Tri-State Area,10022,US,2126059988,40.755684,-73.968704,2,http://www.opentable.com/single.aspx?rid=97600,http://mobile.opentable.com/opentable/?restId=97600,https://www.opentable.com/img/restimages/97600.jpg
103105,Joanne Trattoria,70 West 68th Street,New York,NY,New York / Tri-State Area,10023,US,2127210068x,40.774671,-73.980231,2,http://www.opentable.com/single.aspx?rid=103105,http://mobile.opentable.com/opentable/?restId=103105,https://www.opentable.com/img/restimages/103105.jpg
28507,Chez Jacqueline,72 Macdougal Street,New York,NY,New York / Tri-State Area,10012,US,2125050727,40.728197,-74.001803,2,http://www.opentable.com/single.aspx?rid=28507,http://mobile.opentable.com/opentable/?restId=28507,https://www.opentable.com/img/restimages/28507.jpg
111202,Vella,1480 2nd Ave,New York,NY,New York / Tri-State Area,10075,US,2123350456x,40.771997,-73.955673,2,http://www.opentable.com/single.aspx?rid=111202,http://mobile.opentable.com/opentable/?restId=111202,https://www.opentable.com/img/restimages/111202.jpg
118699,Edi and The Wolf,102 Avenue C,New York,NY,New York / Tri-State Area,10009,US,2125981040x,40.723841,-73.978698,2,http://www.opentable.com/single.aspx?rid=118699,http://mobile.opentable.com/opentable/?restId=118699,https://www.opentable.com/img/restimages/118699.jpg
90256,KTCHN (KITCHEN),508 West 42nd St.,New York,NY,New York / Tri-State Area,10036,US,2128682999x,40.759968,-73.996337,2,http://www.opentable.com/single.aspx?rid=90256,http://mobile.opentable.com/opentable/?restId=90256,https://www.opentable.com/img/restimages/90256.jpg
63523,Acqua - NYC,718 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2122222752,40.793305,-73.971155,2,http://www.opentable.com/single.aspx?rid=63523,http://mobile.opentable.com/opentable/?restId=63523,https://www.opentable.com/img/restimages/63523.jpg
59893,Southern Hospitality - Hell's Kitchen,645 9th Avenue,New York,NY,New York / Tri-State Area,10036,US,2122651000,40.760682,-73.990651,2,http://www.opentable.com/single.aspx?rid=59893,http://mobile.opentable.com/opentable/?restId=59893,https://www.opentable.com/img/restimages/59893.jpg
59518,Cafe Ronda,249 Columbus Avenue,New York,NY,New York / Tri-State Area,10023,US,2125799929x,40.777011,-73.978901,2,http://www.opentable.com/single.aspx?rid=59518,http://mobile.opentable.com/opentable/?restId=59518,https://www.opentable.com/img/restimages/59518.jpg
26683,Duke's - Gramercy Park,99 E. 19th Street,New York,NY,New York / Tri-State Area,10003,US,2122602922,40.737773,-73.988249,2,http://www.opentable.com/single.aspx?rid=26683,http://mobile.opentable.com/opentable/?restId=26683,https://www.opentable.com/img/restimages/26683.jpg
46300,Tartinery,209 Mulberry Street,New York,NY,New York / Tri-State Area,10012,US,2123005838,40.721828,-73.996311,2,http://www.opentable.com/single.aspx?rid=46300,http://mobile.opentable.com/opentable/?restId=46300,https://www.opentable.com/img/restimages/46300.jpg
63487,Bettola,412 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2127871660,40.783705,-73.978149,2,http://www.opentable.com/single.aspx?rid=63487,http://mobile.opentable.com/opentable/?restId=63487,https://www.opentable.com/img/restimages/63487.jpg
97984,Ageha,767 9th Avenue,New York,NY,New York / Tri-State Area,10019,US,2125818188,40.764561,-73.988431,2,http://www.opentable.com/single.aspx?rid=97984,http://mobile.opentable.com/opentable/?restId=97984,https://www.opentable.com/img/restimages/97984.jpg
45523,Fraunces Tavern,54 Pearl Street,New York,NY,New York / Tri-State Area,10004,US,2129681776,40.703544,-74.011154,2,http://www.opentable.com/single.aspx?rid=45523,http://mobile.opentable.com/opentable/?restId=45523,https://www.opentable.com/img/restimages/45523.jpg
30892,DBGB,299 Bowery,New York,NY,New York / Tri-State Area,10003,US,2129335300x,40.724829,-73.99225,2,http://www.opentable.com/single.aspx?rid=30892,http://mobile.opentable.com/opentable/?restId=30892,https://www.opentable.com/img/restimages/30892.jpg
36592,Gnocco,337 East 10th Street,New York,NY,New York / Tri-State Area,10009,US,2126771913x,40.727192,-73.980247,2,http://www.opentable.com/single.aspx?rid=36592,http://mobile.opentable.com/opentable/?restId=36592,https://www.opentable.com/img/restimages/36592.jpg
63439,Lasagna Restaurant – Chelsea,196 8th Avenue,New York,NY,New York / Tri-State Area,10011,US,2122424551,40.743263,-73.999773,2,http://www.opentable.com/single.aspx?rid=63439,http://mobile.opentable.com/opentable/?restId=63439,https://www.opentable.com/img/restimages/63439.jpg
75580,ABA Turkish Restaurant,325 West 57th Street,New York,NY,New York / Tri-State Area,10019,US,2129691782x,40.767473,-73.983925,2,http://www.opentable.com/single.aspx?rid=75580,http://mobile.opentable.com/opentable/?restId=75580,https://www.opentable.com/img/restimages/75580.jpg
49594,I coppi di Matilda,647 East 11th St.,New York,NY,New York / Tri-State Area,10009,US,2127773355x,40.726677,-73.977361,2,http://www.opentable.com/single.aspx?rid=49594,http://mobile.opentable.com/opentable/?restId=49594,https://www.opentable.com/img/restimages/49594.jpg
72178,The Smith - Midtown,956 2nd Avenue,New York,NY,New York / Tri-State Area,10022,US,2126442700x,40.755165,-73.967868,2,http://www.opentable.com/single.aspx?rid=72178,http://mobile.opentable.com/opentable/?restId=72178,https://www.opentable.com/img/restimages/72178.jpg
78478,Asia Kan,710 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2122808878,40.793174,-73.971249,2,http://www.opentable.com/single.aspx?rid=78478,http://mobile.opentable.com/opentable/?restId=78478,https://www.opentable.com/img/restimages/78478.jpg
43528,Ponty Bistro,218 Third Avenue,New York,NY,New York / Tri-State Area,10003,US,2127771616x,40.736295,-73.985316,2,http://www.opentable.com/single.aspx?rid=43528,http://mobile.opentable.com/opentable/?restId=43528,https://www.opentable.com/img/restimages/43528.jpg
60079,Amber Upper East,1406 3rd Avenue,New York,NY,New York / Tri-State Area,10075,US,2122495020,40.774955,-73.957032,2,http://www.opentable.com/single.aspx?rid=60079,http://mobile.opentable.com/opentable/?restId=60079,https://www.opentable.com/img/restimages/60079.jpg
45847,Chico Julio,768 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2127492929x,40.795201,-73.969911,2,http://www.opentable.com/single.aspx?rid=45847,http://mobile.opentable.com/opentable/?restId=45847,https://www.opentable.com/img/restimages/45847.jpg
34114,Jack's Restaurant & Bar - NYC,147 West 40th Street,New York,NY,New York / Tri-State Area,10018,US,2128698300x,40.754787,-73.987353,2,http://www.opentable.com/single.aspx?rid=34114,http://mobile.opentable.com/opentable/?restId=34114,https://www.opentable.com/img/restimages/34114.jpg
30991,Big Daddy's - Gramercy Park,239 Park Avenue South,New York,NY,New York / Tri-State Area,10003,US,2124771500,40.737838,-73.987713,2,http://www.opentable.com/single.aspx?rid=30991,http://mobile.opentable.com/opentable/?restId=30991,https://www.opentable.com/img/restimages/30991.jpg
63895,Kitchenette - Uptown,1272 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10027,US,2125317600x,40.811234,-73.957997,2,http://www.opentable.com/single.aspx?rid=63895,http://mobile.opentable.com/opentable/?restId=63895,https://www.opentable.com/img/restimages/63895.jpg
63424,PJ Moran's Pub & Restaurant,3 East 48th Street,New York,NY,New York / Tri-State Area,10017,US,2127536440x,40.757124,-73.977612,2,http://www.opentable.com/single.aspx?rid=63424,http://mobile.opentable.com/opentable/?restId=63424,https://www.opentable.com/img/restimages/63424.jpg
64714,The Press Box Restaurant & Pub,932 Second Avenue,New York,NY,New York / Tri-State Area,10022,US,2123171826,40.754489,-73.968574,2,http://www.opentable.com/single.aspx?rid=64714,http://mobile.opentable.com/opentable/?restId=64714,https://www.opentable.com/img/restimages/64714.jpg
28399,de Santos - Manhattan,139 West 10th Street,New York,NY,New York / Tri-State Area,10014,US,2122069229x,40.734771,-74.000761,2,http://www.opentable.com/single.aspx?rid=28399,http://mobile.opentable.com/opentable/?restId=28399,https://www.opentable.com/img/restimages/28399.jpg
66241,Sarabeth's TriBeCa,339 Greenwich Street,New York,NY,New York / Tri-State Area,10013,US,2129660421x,40.718345,-74.010291,2,http://www.opentable.com/single.aspx?rid=66241,http://mobile.opentable.com/opentable/?restId=66241,https://www.opentable.com/img/restimages/66241.jpg
36796,The Wright,1071 5th Avenue,New York,NY,New York / Tri-State Area,10128,US,2124275690x,40.782979,-73.958867,2,http://www.opentable.com/single.aspx?rid=36796,http://mobile.opentable.com/opentable/?restId=36796,https://www.opentable.com/img/restimages/36796.jpg
